,source_product_id,rel_product_id
10367,9872275,10340419
10368,9875623,12341981
10369,9888234,5416695
10370,9888234,5445238
10371,9888234,8134813
10372,9888234,9199056
10373,9888234,10087037
10374,9888234,10334558
10375,9888234,10884693
10376,9888234,12544224
10377,9909487,8774774
10378,9909487,10637068
10379,9916191,3845216
10380,9922432,11602682
10381,9922586,7629301
10382,9922586,9060184
10383,9933396,9427023
10384,9936864,6903697
10385,9936864,10003241
10386,9952320,13160995
10387,9987006,4402075
10388,9994738,10886145
10389,9994738,11595761
10390,9994738,11945252
10391,10002298,10310708
10392,10061299,9634025
10393,10061680,12276337
10394,10062709,11977174
10395,10063475,9398631
10396,10063475,12535952
10397,10086026,5130719
10398,10087037,5547511
10399,10120462,9478492
10400,10166057,8276080
10401,10174601,2096357
10402,10174601,6754594
10403,10174601,8217508
10404,10192710,12117030
10405,10192710,12406821
10406,10196805,8738703
10407,10196805,9684320
10408,10196805,11623178
10409,10244984,11839451
10410,10248730,10292644
10411,10252865,10257813
10412,10281541,10443521
10413,10313089,11730648
10414,10340665,3554760
10415,10340665,5060883
10416,10340665,5298375
10417,10340665,5485998
10418,10340665,7963042
10419,10340665,8426526
10420,10340665,9831035
10421,10340665,10583739
10422,10351228,12791797
10423,10356432,10244160
10424,10374032,9225835
10425,10374032,10685381
10426,10375879,9392990
10427,10375879,12680400
10428,10376767,12888277
10429,10379088,10673742
10430,10379914,10825059
10431,10379914,12204507
10432,10385660,7419749
10433,10385660,10646369
10434,10385660,10721335
10435,10389079,9804375
10436,10403039,7475119
10437,10403039,11103849
10438,10403039,11462333
10439,10403039,11511963
10440,10403039,11645168
10441,10403039,12502492
10442,10422565,1733437
10443,10434792,10849401
10444,10434792,11294354
10445,10441383,3578960
10446,10466862,10611637
10447,10466862,11301475
10448,10466862,12686619
10449,10466862,13133957
10450,10467657,3675691
10451,10468006,12726706
10452,10469984,8256227
10453,10479316,10889023
10454,10482649,5813207
10455,10483018,7517406
10456,10483018,11488157
10457,10513068,7375767
10458,10513068,10164101
10459,10571544,3354592
10460,10571544,8855250
10461,10575591,3341252
10462,10575591,9647154
10463,10575591,11207664
10464,10575591,12610075
10465,10582546,10582598
10466,10591301,924646
10467,10609190,12224396
10468,10620253,10703690
10469,10620938,5060876
10470,10620938,5113060
10471,10620938,8293337
10472,10620938,8652977
10473,10651650,10344839
10474,10654588,10154954
10475,10654588,12002712
10476,10658582,5064804
10477,10658582,5594009
10478,10658582,9640217
10479,10658582,10557385
10480,10665322,11675218
10481,10665322,12388650
10482,10668534,11716660
10483,10681976,5092656
10484,10685801,971875
10485,10685801,2555238
10486,10685801,10139937
10487,10709613,11943454
10488,10713171,3555872
10489,10713171,9807399
10490,10714507,1964371
10491,10714507,12195112
10492,10714507,12775146
10493,10730748,12451296
10494,10742513,9483542
10495,10742513,10734178
10496,10743720,6954446
10497,10743720,12557376
10498,10774431,6804997
10499,10812842,10812841
10500,10812842,13006609
10501,10861131,6906776
10502,10861131,10640824
10503,10867257,10867466
10504,10867801,4728474
10505,10874724,12235021
10506,10877970,11248791
10507,10883454,77385
10508,10887055,7130563
10509,10889299,752650
10510,10901167,12648689
10511,10902672,11642108
10512,10911283,3830910
10513,10924419,11219783
10514,10982770,1786853
10515,11035036,11022424
10516,11047847,11057939
10517,11051755,9250483
10518,11054766,10203482
10519,11065660,6735993
10520,11082511,10731771
10521,11089752,12449332
10522,11103849,9125271
10523,11103849,9503596
10524,11103849,11980890
10525,11103849,12224095
10526,11103849,12924184
10527,11108462,7307978
10528,11108462,7435588
10529,11108462,9649211
10530,11108462,12715039
10531,11108462,12873940
10532,11115408,3357928
10533,11115408,6842201
10534,11167338,12413458
10535,11170965,4170850
10536,11176895,5298044
10537,11176895,8654487
10538,11176895,11826555
10539,11176895,12832274
10540,11193127,10718041
10541,11207484,8953909
10542,11207484,9011140
10543,11219269,9523323
10544,11228214,7433262
10545,11228214,7489079
10546,11228214,7900349
10547,11228214,10170550
10548,11228214,10993359
10549,11229510,11342661
10550,11231128,8996035
10551,11266486,1888461
10552,11271911,4996879
10553,11271911,4996928
10554,11271911,11859693
10555,11296455,3234435
10556,11296455,5064305
10557,11296455,10999614
10558,11301929,6021736
10559,11323570,10890626
10560,11337616,10436597
10561,11337616,11099031
10562,11337616,11132423
10563,11387790,10873973
10564,11387790,11346049
10565,11387790,11404006
10566,11387790,11997651
10567,11388626,10858236
10568,11402685,1500831
10569,11402685,11831890
10570,11410998,12200410
10571,11440585,6911450
10572,11440585,7920889
10573,11472981,2615512
10574,11472981,8905381
10575,11472981,9587785
10576,11487308,10693362
10577,11490345,11388825
10578,11490345,11594076
10579,11492213,11169435
10580,11492669,7178994
10581,11492669,8044166
10582,11501589,928029
10583,11501589,11062252
10584,11501589,11151128
10585,11501589,11542660
10586,11539406,8698688
10587,11539406,9645564
10588,11544054,8728411
10589,11573344,4649474
10590,11573344,7130563
10591,11610036,6856632
10592,11627502,10579283
10593,11627502,11264385
10594,11627502,12017236
10595,11627502,13160698
10596,11643679,8047798
10597,11648186,9523323
10598,11648186,12688604
10599,11649529,11415302
10600,11682582,12873107
10601,11682582,12894232
10602,11695588,3871584
10603,11710712,12645860
10604,11710712,12781997
10605,11730849,12754144
10606,11734803,9587724
10607,11734935,4129147
10608,11764433,11826693
10609,11770941,254735
10610,11780029,11780080
10611,11888951,8822346
10612,11897324,5281921
10613,11897324,12452998
10614,11952808,12084141
10615,11956905,5261639
10616,11956905,5634317
10617,11967383,9970024
10618,11967383,12775163
10619,11976511,2726947
10620,12012930,11024546
10621,12012930,11427393
10622,12049324,11468306
10623,12052299,7540371
10624,12088551,905430
10625,12088551,7997265
10626,12089591,7258098
10627,12089591,7786041
10628,12100233,3941686
10629,12100233,13117642
10630,12116861,11116464
10631,12143680,1002387
10632,12143680,3164467
10633,12143680,6264107
10634,12143680,7245608
10635,12143680,9359224
10636,12143680,11499813
10637,12143680,12143006
10638,12144711,10441346
10639,12144711,11397263
10640,12167485,12167665
10641,12180235,12956461
10642,12180783,9389737
10643,12194725,198870
10644,12194725,10652137
10645,12231157,5009041
10646,12235399,9863304
10647,12296668,7464810
10648,12302998,10645954
10649,12305148,4136389
10650,12305148,9250266
10651,12305148,11558822
10652,12306724,7543378
10653,12306724,10463842
10654,12306724,10593268
10655,12306724,11696892
10656,12306724,12511759
10657,12323397,9824894
10658,12326895,12327640
10659,12361205,12679714
10660,12368839,5746142
10661,12370319,3986205
10662,12445297,2294408
10663,12445297,4993567
10664,12445297,6602710
10665,12452392,10021891
10666,12452392,11452131
10667,12455367,12067718
10668,12455367,12498534
10669,12462204,3025466
10670,12464219,5445238
10671,12521323,11089778
10672,12532656,4459015
10673,12532656,4661802
10674,12534482,3069614
10675,12534482,11936232
10676,12534619,9848753
10677,12534619,11024257
10678,12534619,11749845
10679,12557210,8562646
10680,12627035,1491132
10681,2747,806616
10682,5289,5570681
10683,26734,52239
10684,37948,3264057
10685,42882,816737
10686,42882,5621882
10687,48386,94030
10688,55072,7390610
10689,59290,5059531
10690,59873,8094516
10691,64213,225971
10692,87488,11500296
10693,91202,3140322
10694,95465,771679
10695,101084,577097
10696,105330,5663730
10697,117867,117210
10698,118101,117889
10699,125402,125382
10700,144789,33881
10701,144789,9089006
10702,174849,5701913
10703,187725,972015
10704,187725,2146234
10705,187725,4993761
10706,191231,6446394
10707,207693,5648620
10708,263388,11431804
10709,263388,11504945
10710,274935,94229
10711,278596,10724242
10712,280428,11216005
10713,281442,7475408
10714,281442,7920281
10715,299497,11390740
10716,318766,319440
10717,323519,520674
10718,323519,520692
10719,323519,524856
10720,323519,588039
10721,323519,1426914
10722,323519,8703008
10723,323519,9202215
10724,330494,11008717
10725,334514,680646
10726,334514,3730741
10727,334514,6559436
10728,343803,23623
10729,386414,5379603
10730,400756,7933237
10731,407559,4641387
10732,454226,2487394
10733,495439,6491339
10734,498222,498551
10735,503521,538140
10736,515367,4187932
10737,515367,5397306
10738,515367,11027275
10739,515367,11331632
10740,516555,211076
10741,516555,11501589
10742,519440,1792594
10743,519440,7851180
10744,519440,9402205
10745,525135,369256
10746,527254,492677
10747,533749,11704944
10748,539704,11798978
10749,578365,11914077
10750,581671,581670
10751,608870,7338516
10752,630612,4799309
10753,657011,6781609
10754,657011,7828362
10755,662810,785195
10756,668039,11071108
10757,680511,3832629
10758,682979,1010532
10759,682979,1794916
10760,698829,955626
10761,698829,1129409
10762,705588,3407396
10763,723902,11387692
10764,740919,2306529
10765,740919,3635391
10766,743583,9716251
10767,743583,11992539
10768,758262,757884
10769,758262,4010013
10770,758262,8252078
10771,769790,770414
10772,776419,888728
10773,776419,12536798
10774,791091,684540
10775,813033,791671
10776,837624,4683617
10777,845716,12649062
10778,853219,3693651
10779,856606,856710
10780,861836,2760722
10781,864233,9314860
10782,873644,795973
10783,905759,7441742
10784,905759,9772294
10785,946564,12811092
10786,968332,413298
10787,979628,425676
10788,980923,9078617
10789,1011177,8131614
10790,1016692,1514591
10791,1025418,952805
10792,1025418,3057732
10793,1037141,3552869
10794,1037141,10644162
10795,1063449,6207959
10796,1073620,6376844
10797,1084080,6721671
10798,1143433,1413378
10799,1148199,12382764
10800,1150480,6172136
10801,1150480,7595867
10802,1408909,1013106
10803,1408909,7369448
10804,1470027,10281383
10805,1490759,10919672
10806,1490759,10933424
10807,1490759,12151669
10808,1491237,6965965
10809,1492593,4479232
10810,1499678,9064032
10811,1503086,12261171
10812,1513786,6779716
10813,1513786,12344488
10814,1518217,2412461
10815,1525848,2316520
10816,1530727,1581204
10817,1537318,219264
10818,1537318,4703313
10819,1537318,8996318
10820,1567896,2607014
10821,1621304,10656276
10822,1621304,12526531
10823,1621304,12934700
10824,1625111,735490
10825,1644745,715152
10826,1655387,3678687
10827,1659314,8494802
10828,1675032,1166634
10829,1675032,3314789
10830,1750329,1750357
10831,1750329,10327728
10832,1784043,4149010
10833,1786376,4827193
10834,1813742,11001604
10835,1852898,3635153
10836,1863558,10099425
10837,1863558,10612284
10838,1874093,3311175
10839,1898449,1879955
10840,1904406,6391570
10841,1904406,6857843
10842,1904406,8504610
10843,1905221,1579656
10844,1905221,5452227
10845,1914507,7982498
10846,1917882,10601384
10847,1921759,2268898
10848,1921759,6963498
10849,1952085,10853455
10850,1968301,4995693
10851,1968301,5090938
10852,1973811,6830921
10853,1973811,6908199
10854,1973811,12377864
10855,2032122,1922074
10856,2032122,9749906
10857,2032122,11398524
10858,2041529,11272826
10859,2045320,6330266
10860,2045320,9838509
10861,2045320,12655261
10862,2065506,10472067
10863,2075122,6427391
10864,2109642,7091850
10865,2118290,2761261
10866,2118294,2113692
10867,2118294,5647126
10868,2118294,9680718
10869,2118294,11944040
10870,2124878,2754225
10871,2124878,10675919
10872,2132057,7013140
10873,2132057,8387724
10874,2132057,9811702
10875,2142040,606399
10876,2146964,8400635
10877,2146964,11301548
10878,2156318,7238653
10879,2210011,6953014
10880,2239447,3367406
10881,2251391,9502717
10882,2257371,9625978
10883,2262679,3087604
10884,2275708,12419598
10885,2293432,550851
10886,2294408,522827
10887,2295666,10174601
10888,2306971,5687222
10889,2316345,5646339
10890,2316345,9977240
10891,2316345,11791509
10892,2343267,3103831
10893,2343267,3837543
10894,2377022,8508808
10895,2377582,732627
10896,2410543,4402091
10897,2410543,12188529
10898,2421112,11626164
10899,2421112,12223913
10900,2453879,2302851
10901,2453879,2646185
10902,2468249,7724425
10903,2469445,8765677
10904,2480466,3461656
10905,2480466,4145652
10906,2484007,1041858
10907,2502906,5083835
10908,2509477,1666727
10909,2509477,3829636
10910,2541003,1057748
10911,2541091,1854890
10912,2541091,4415335
10913,2541091,8015327
10914,2541091,11404567
10915,2575100,55254
10916,2575100,5716090
10917,2575100,6596709
10918,2575100,7597746
10919,2618570,852825
10920,2618570,8885746
10921,2673589,1603804
10922,2673589,5133103
10923,2673589,8068521
10924,2682398,6975075
10925,2682398,10466862
10926,2699715,2808683
10927,2710895,6535061
10928,2710895,11479678
10929,2710963,3808963
10930,2798775,1499339
10931,2902400,11123258
10932,2921391,10757383
10933,2928624,2918195
10934,2928678,335402
10935,2928678,524798
10936,2928678,3917670
10937,2957271,2362842
10938,2964060,9171743
10939,2964060,10738681
10940,3003499,1689725
10941,3119320,4957965
10942,3176041,4562772
10943,3181704,12366783
10944,3228031,3204727
10945,3252970,9539444
10946,3252970,9577116
10947,3257912,12965868
10948,3263722,5593101
10949,3264464,5561968
10950,3273878,7328309
10951,3273878,11069456
10952,3317032,2536577
10953,3328626,2847132
10954,3328626,4661871
10955,3345774,9809086
10956,3372918,3257955
10957,3372918,10614652
10958,3373396,10706228
10959,3384983,6053414
10960,3384983,9914973
10961,3384983,11096169
10962,3394501,516036
10963,3405898,799865
10964,3405898,5886236
10965,3405898,6217192
10966,3405898,10909198
10967,3412373,4241164
10968,3412373,6814195
10969,3412373,7499771
10970,3452295,951061
10971,3452295,3011684
10972,3452295,5976447
10973,3452295,10661217
10974,3485815,1651446
10975,3485815,12560490
10976,3487575,10889289
10977,3527672,4966736
10978,3527672,6586073
10979,3527672,10062975
10980,3537337,3515452
10981,3537337,3555400
10982,3537337,5131123
10983,3537337,7980912
10984,3537337,8042385
10985,3537337,9324381
10986,3537337,10015859
10987,3538434,11323418
10988,3548825,3536585
10989,3548825,3536995
10990,3548825,3537349
10991,3548825,5060091
10992,3548825,5715285
10993,3548825,8426464
10994,3554520,3550905
10995,3554520,7858853
10996,3554520,8312749
10997,3554520,9258152
10998,3554520,9341510
10999,3570204,693154
11000,3571192,4498421
11001,3571192,9853581
11002,3571192,9937717
11003,3575332,3575386
11004,3592254,9866392
11005,3692502,2181400
11006,3692502,4079365
11007,3753463,10746975
11008,3757909,9181363
11009,3760252,10661960
11010,3768212,1878005
11011,3768212,8994128
11012,3770402,5459116
11013,3770402,6578624
11014,3772634,3496439
11015,3772634,7154995
11016,3819476,3819538
11017,3837947,9601713
11018,3855517,8746779
11019,3855517,11775006
11020,3873930,5086666
11021,3873930,9594638
11022,3876208,3975958
11023,3904739,3897702
11024,3904739,5573296
11025,3972972,2531561
11026,3997958,12821285
11027,4000252,340777
11028,4000252,12300179
11029,4011990,12414634
11030,4065889,4857656
11031,4079950,10491861
11032,4085096,3893790
11033,4093846,4240495
11034,4106766,10625109
11035,4123781,8162628
11036,4123781,11037985
11037,4123781,13182145
11038,4155473,2637471
11039,4163845,1786853
11040,4163845,2782578
11041,4163845,8021627
11042,4180994,5792691
11043,4180994,5808014
11044,4180994,12467327
11045,4182003,8788622
11046,4182140,3849111
11047,4182580,6875737
11048,4191245,1878005
11049,4191245,2256714
11050,4212817,2984905
11051,4241462,1113125
11052,4241462,9850857
11053,4270817,7734279
11054,4311373,9821988
11055,4326482,2801420
11056,4339144,7971213
11057,4339144,9772612
11058,4339144,10679124
11059,4343925,11946709
11060,4372581,4010072
11061,4416198,746299
11062,4433560,1492279
11063,4433560,1859859
11064,4545588,8603207
11065,4545588,10280208
11066,4550897,8292712
11067,4560116,1594527
11068,4560116,5253207
11069,4567133,968816
11070,4650622,9936271
11071,4687966,3918524
11072,4687966,4427756
11073,4705991,1167967
11074,4705991,8291322
11075,4705991,9084890
11076,4708689,4795037
11077,4708689,4890346
11078,4708697,4837617
11079,4708697,9630582
11080,4795683,7705409
11081,4797032,895770
11082,4797032,11429159
11083,4797032,12144443
11084,4799133,3900693
11085,4799133,6251965
11086,4835304,9870430
11087,4842084,12415440
11088,4847917,2325910
11089,4863069,4590356
11090,4868234,3567707
11091,4874030,3508069
11092,4884175,5398273
11093,4886943,8165438
11094,4886943,10425616
11095,4886943,11690534
11096,4900171,368747
11097,4900171,368770
11098,4927605,11596320
11099,4937793,7767284
11100,4952551,1126105
11101,5065901,10052233
11102,5124036,5141204
11103,5125953,3546864
11104,5166942,919659
11105,5188998,5211933
11106,5188998,5279924
11107,5188998,6248479
11108,5188998,6248610
11109,5188998,6612311
11110,5188998,7158804
11111,5188998,7346299
11112,5188998,7473983
11113,5188998,7963042
11114,5188998,7968501
11115,5188998,8042385
11116,5188998,9184831
11117,5188998,9189231
11118,5188998,9360567
11119,5188998,10236879
11120,5190873,5190863
11121,5214546,8908652
11122,5214546,10005781
11123,5223001,11029142
11124,5223001,11431804
11125,5232156,8033972
11126,5232156,8565296
11127,5262698,9689874
11128,5267142,4025646
11129,5281231,10236325
11130,5281231,11841130
11131,5297808,421392
11132,5297808,10533651
11133,5369540,1636183
11134,5369540,1759675
11135,5369540,5221943
11136,5369540,7409490
11137,5369540,11790412
11138,5425886,5594976
11139,5425886,9647509
11140,5448164,7614632
11141,5539708,9568509
11142,5547550,9232893
11143,5554265,12674047
11144,5565863,3514622
11145,5565863,7830827
11146,5565863,10885260
11147,5597847,5239679
11148,5650639,4715642
11149,5706142,8278335
11150,5713647,12075275
11151,5740847,5866372
11152,5750149,7119464
11153,5771099,5771057
11154,5771099,9529111
11155,5771099,10439262
11156,5838992,10851367
11157,5869978,8773334
11158,5869978,12326891
11159,5888045,6054930
11160,5888045,7945819
11161,5892737,6333145
11162,5892737,12290832
11163,5892737,13093476
11164,5920382,3295130
11165,5931403,6357341
11166,5931403,10734154
11167,5931403,10890537
11168,5984239,418092
11169,5987772,560767
11170,6053209,11432575
11171,6065696,481738
11172,6095563,11168368
11173,6096320,2210011
11174,6096320,11367968
11175,6117540,5156301
11176,6154033,668192
11177,6158487,1877947
11178,6187226,3724737
11179,6187226,9111674
11180,6195010,12094099
11181,6195582,7567540
11182,6198980,12407065
11183,6241748,10950944
11184,6242895,9542527
11185,6267558,12506267
11186,6269853,5369009
11187,6293832,3868060
11188,6307041,12281958
11189,6310582,12578162
11190,6357341,7517669
11191,6357341,10890537
11192,6366471,2891227
11193,6382333,330450
11194,6382333,5408724
11195,6451017,9739658
11196,6465769,4262387
11197,6580799,11189865
11198,6586232,11802918
11199,6602967,977239
11200,6602967,4993567
11201,6602967,7644729
11202,6602967,8684672
11203,6610443,5060879
11204,6610443,9795095
11205,6730013,5354925
11206,6730013,6339379
11207,6730013,11727613
11208,6735322,8147577
11209,6746327,9036321
11210,6826657,8540598
11211,6826657,9129218
11212,6849500,10883149
11213,6849500,11912108
11214,6864442,9131237
11215,6872927,12917157
11216,6885847,11120147
11217,6898082,12297473
11218,6956290,6612080
11219,6973937,2440653
11220,6973937,2555898
11221,6973937,11706540
11222,6993187,10080696
11223,7013669,7442722
11224,7023146,1557521
11225,7023146,2376922
11226,7023146,10050445
11227,7143107,7465242
11228,7154869,1901948
11229,7215153,2233773
11230,7215153,4293600
11231,7228557,682979
11232,7228557,10724463
11233,7388555,7712848
11234,7400047,7232734
11235,7406725,12293314
11236,7429964,9242680
11237,7445647,9294985
11238,7461831,3536559
11239,7461831,3536594
11240,7461831,3537339
11241,7461831,3537377
11242,7461831,5062688
11243,7461831,7095034
11244,7461831,7158804
11245,7461831,10074255
11246,7468506,7468510
11247,7484820,6196433
11248,7488074,8774843
11249,7488074,10523557
11250,7527661,7987031
11251,7527661,8539568
11252,7533757,10131126
11253,7534715,9396509
11254,7535024,10084855
11255,7535043,1959093
11256,7535043,5134470
11257,7540356,7489588
11258,7545628,1002387
11259,7551822,7158229
11260,7587347,7411089
11261,7587347,9010571
11262,7587347,10823624
11263,7595043,1774506
11264,7595043,1851344
11265,7617942,4231950
11266,7644729,805723
11267,7644729,4245540
11268,7644729,8113235
11269,7644729,12325775
11270,7652374,6789590
11271,7658594,1768109
11272,7694481,5068260
11273,7714816,9944694
11274,7714816,10403200
11275,7738763,770936
11276,7738763,1124886
11277,7738763,6271613
11278,7738763,9372999
11279,7743791,1508231
11280,7807654,9136744
11281,7811514,1869818
11282,7811514,3176117
11283,7813734,12723646
11284,7823273,12387596
11285,7847102,7447913
11286,7847102,7854514
11287,7847102,9031777
11288,7848575,1613170
11289,7848575,7774876
11290,7902235,2267365
11291,7902235,13003324
11292,7918337,5066494
11293,7918337,6594682
11294,7918337,10120929
11295,7927145,3555040
11296,7927145,6466382
11297,7927145,6963614
11298,7927145,8293268
11299,7927145,9148245
11300,7927145,9539827
11301,7927145,9810421
11302,7944715,5796723
11303,7944802,7650118
11304,7947688,11238810
11305,7948266,11838892
11306,8031396,11969756
11307,8036420,8484530
11308,8055702,35375
11309,8096608,4215391
11310,8109369,11915631
11311,8119713,8585500
11312,8121641,1842793
11313,8162141,6990235
11314,8165896,707962
11315,8165896,6056147
11316,8182784,10718056
11317,8182784,11427742
11318,8192352,8493454
11319,8197379,7642410
11320,8211849,6119884
11321,8256493,11078528
11322,8261983,9659929
11323,8301052,8582399
11324,8301731,8033439
11325,8308747,10107112
11326,8379910,10679327
11327,8382704,7047077
11328,8382704,8307947
11329,8382704,8468603
11330,8382704,9376167
11331,8382704,9424659
11332,8387116,8106896
11333,8387116,10985546
11334,8395868,10271068
11335,8414923,3536526
11336,8414923,5059267
11337,8414923,5188998
11338,8414923,5300183
11339,8414923,6754102
11340,8414923,7158804
11341,8414923,7806941
11342,8414923,8656163
11343,8414923,9360567
11344,8447749,2707861
11345,8449234,11476991
11346,8452202,13069975
11347,8457120,9826645
11348,8462764,581835
11349,8462764,3965965
11350,8466172,12512066
11351,8471963,12914414
11352,8472491,8689513
11353,8500661,2311719
11354,8502997,3804528
11355,8517857,10632618
11356,8521818,5319481
11357,8521818,5622744
11358,8523463,2469259
11359,8523463,6857843
11360,8523463,8065336
11361,8523463,8415233
11362,8530161,9735377
11363,8566076,9270708
11364,8573346,9623298
11365,8573346,13005421
11366,8579329,8572245
11367,8579329,10402620
11368,8579329,10403200
11369,8586344,8307947
11370,8586344,8308011
11371,8586344,9210115
11372,8586344,10342333
11373,8586344,10583003
11374,8586344,11595875
11375,8586344,11595921
11376,8589681,7798807
11377,8596982,3223724
11378,8623421,7895246
11379,8629270,7801094
11380,8649143,10785299
11381,8651756,3308813
11382,8659514,10873736
11383,8659514,12857502
11384,8665117,3353687
11385,8665117,3493700
11386,8681627,11297757
11387,8723379,7867829
11388,8727988,11220259
11389,8730512,3988195
11390,8746232,680177
11391,8746232,4091222
11392,8751103,11971030
11393,8756805,4663958
11394,8762170,8654487
11395,8773697,9004182
11396,8796893,10876579
11397,8796893,11346346
11398,8834868,11389910
11399,8835063,5840199
11400,8837885,11208295
11401,8837885,12458217
11402,8861839,5059531
11403,8861839,8800744
11404,8910239,5709642
11405,8910239,6557750
11406,8924042,5030363
11407,8924042,7672483
11408,8989930,4857482
11409,8989930,8076738
11410,8989930,12443788
11411,8996213,7447913
11412,9013108,9013166
11413,9013393,5410380
11414,9013393,12413898
11415,9015510,4147965
11416,9015510,8858508
11417,9015510,9155311
11418,9015510,12640469
11419,9048087,10817048
11420,9053401,5089745
11421,9053401,7918337
11422,9053401,10868800
11423,9053401,11474720
11424,9053401,12715182
11425,9054717,9023588
11426,9054717,11056689
11427,9068078,4950749
11428,9068078,11261451
11429,9071599,5983738
11430,9077651,2074719
11431,9077651,9076943
11432,9089271,122010
11433,9089271,152032
11434,9089271,9041627
11435,9111827,6545816
11436,9111827,8675433
11437,9133657,10991428
11438,9153280,8424146
11439,9171599,9171060
11440,9188766,3224558
11441,9188766,3540543
11442,9188766,5747810
11443,9188766,12946785
11444,9196972,8737458
11445,9196972,9380466
11446,9198397,147530
11447,9198397,8359797
11448,9203909,12806237
11449,9220180,10380557
11450,9220180,11841479
11451,9221710,10331770
11452,9221710,12890633
11453,9250266,10898658
11454,9283513,4356383
11455,9294534,12048344
11456,9294534,12311974
11457,9299372,9491826
11458,9308440,9415880
11459,9309650,4795683
11460,9315128,10844183
11461,9334006,12627411
11462,9376167,8439145
11463,9528660,6127256
11464,9529051,10851443
11465,9539827,3550703
11466,9539827,5189001
11467,9539827,6288066
11468,9539827,7346299
11469,9539827,8882196
11470,9539827,9952752
11471,9542537,4823589
11472,9577733,1759918
11473,9577733,8499424
11474,9577733,9017441
11475,9587724,4184167
11476,9620855,10332633
11477,9628397,9628495
11478,9633753,1639831
11479,9634113,11032262
11480,9634113,11265910
11481,9649828,5113102
11482,9649828,8293268
11483,9649828,9640793
11484,9649828,11422547
11485,9656496,9656518
11486,9666954,9681959
11487,9676030,7974039
11488,9676030,8690900
11489,9679994,10249533
11490,9679994,10698332
11491,9681936,849284
11492,9682709,5687342
11493,9683688,9599680
11494,9696539,9612721
11495,9696539,9712696
11496,9696539,11071798
11497,9704887,330494
11498,9720472,12201547
11499,9729612,2876712
11500,9751950,11955360
11501,9765225,8054770
11502,9790326,10695849
11503,9790326,11016798
11504,9804212,11388204
11505,9805951,9503596
11506,9805951,10177280
11507,9805951,11272826
11508,9805951,11346304
11509,9810421,3537364
11510,9810421,3550459
11511,9810421,3555400
11512,9810421,5062688
11513,9810421,5129453
11514,9810421,5143645
11515,9810421,5189041
11516,9810421,5477281
11517,9810421,9277016
11518,9810421,9406421
11519,9810421,9504721
11520,9825150,383105
11521,9825150,9824955
11522,9829465,1444140
11523,9829465,7206115
11524,9829465,11087705
11525,9864367,5064804
11526,9864367,5113102
11527,9864367,5260609
11528,9864367,6323942
11529,9864367,7068774
11530,9870562,10064301
11531,9872272,3656180
11532,9872272,12530997
11533,9872275,5188998
11534,9872275,5396046
11535,9872275,6300413
11536,9872275,7980912
11537,9872275,11030836
11538,9888234,3514622
11539,9888234,3551279
11540,9888234,5130741
11541,9888234,7534715
11542,9888234,7619749
11543,9888234,9469692
11544,9888234,11228334
11545,9909487,1784403
11546,9909487,8626848
11547,9909487,11644616
11548,9916191,8178562
11549,9916191,11577863
11550,9922432,2811066
11551,9922586,4734697
11552,9922586,11560687
11553,9936864,8417299
11554,9936864,10772924
11555,9965354,1150893
11556,9965354,8235932
11557,9970465,5091187
11558,9981977,8877554
11559,9987006,5259145
11560,10002298,9930019
11561,10002298,10177280
11562,10045916,10045889
11563,10052796,4094164
11564,10063475,9469842
11565,10063475,9900262
11566,10086026,3497741
11567,10086026,5072628
11568,10086026,10085469
11569,10087037,6240500
11570,10110778,12219917
11571,10166057,10182238
11572,10174601,2908839
11573,10192710,11701479
11574,10196805,11051705
11575,10196805,12965131
11576,10238857,11246049
11577,10248730,10248791
11578,10252865,1611995
11579,10281541,3487578
11580,10298089,9873670
11581,10325693,10153142
11582,10340665,9575500
11583,10340665,10554745
11584,10375879,12539761
11585,10375879,12688604
11586,10379088,9798339
11587,10379088,10194156
11588,10379914,12553697
11589,10382466,12615483
11590,10385660,7419667
11591,10403039,6975352
11592,10403039,8650521
11593,10403039,10402620
11594,10403039,10403200
11595,10403039,11275232
11596,10403039,11490357
11597,10403039,11511876
11598,10413353,8068521
11599,10434792,8407810
11600,10434792,9651224
11601,10434792,11490357
11602,10434792,12082827
11603,10434792,12219669
11604,10436618,4450149
11605,10442837,12053389
11606,10448169,529769
11607,10448169,8341271
11608,10466862,8427328
11609,10466862,10743784
11610,10466862,10810905
11611,10466862,11170474
11612,10466862,11708864
11613,10466862,12131317
11614,10466862,12801025
11615,10466862,13131293
11616,10482649,9535682
11617,10485273,12152375
11618,10487018,8668269
11619,10487018,12736992
11620,10503040,7771513
11621,10508692,11462075
11622,10562103,12525000
11623,10575591,2685318
11624,10582546,10545865
11625,10589172,10637579
11626,10601236,8436019
11627,10609190,12163577
11628,10620938,7473952
11629,10620938,11030878
11630,10631965,9209669
11631,10631965,10673361
11632,10631965,11590932
11633,10654588,10164101
11634,10665322,11015252
11635,10666864,7498717
11636,10685801,152034
11637,10685801,11834533
11638,10728303,10835914
11639,10731148,8468629
11640,10731148,8573365
11641,10815620,2059143
11642,10858454,7558341
11643,10861131,3575857
11644,10861131,11051213
11645,10867257,3408934
11646,10867257,11151128
11647,10868759,8457120
11648,10883454,11081441
11649,10887055,10882251
11650,10889299,10889777
11651,10893791,12151982
11652,10902672,9296490
11653,10902672,10958820
11654,10911283,7488074
11655,10911699,10902937
